round,arm_pulled,reward,cum_reward,regret
818,13,20,18748,183.86236559139797
819,13,21,18769,186.0064516129023
820,13,22,18791,187.15053763441028
821,13,28,18819,182.29462365591462
822,13,10,18829,195.43870967741896
823,13,21,18850,197.5827956989233
824,13,20,18870,200.72688172043127
825,13,23,18893,200.8709677419356
826,13,16,18909,208.01505376343994
827,13,20,18929,211.1591397849479
828,13,20,18949,214.30322580645225
829,13,25,18974,212.44731182795658
830,13,23,18997,212.59139784946092
831,13,32,19029,203.7354838709689
832,13,25,19054,201.87956989247323
833,13,22,19076,203.02365591397756
834,13,30,19106,196.16774193548554
835,13,23,19129,196.31182795698987
836,13,29,19158,190.4559139784942
837,13,32,19190,181.59999999999854
838,13,26,19216,178.74408602150652
839,13,23,19239,178.88817204301085
840,13,23,19262,179.0322580645152
841,13,20,19282,182.17634408602316
842,13,19,19301,186.3204301075275
843,13,25,19326,184.46451612903184
844,13,21,19347,186.60860215053617
845,13,22,19369,187.75268817204415
846,13,24,19393,186.89677419354848
847,13,16,19409,194.04086021505282
848,13,15,19424,202.1849462365608
849,13,19,19443,206.32903225806513
850,13,25,19468,204.47311827956946
851,13,16,19484,211.6172043010738
852,13,27,19511,207.76129032258177
853,13,20,19531,210.9053763440861
854,13,26,19557,208.04946236559044
855,13,26,19583,205.19354838709842
856,13,19,19602,209.33763440860275
857,13,26,19628,206.4817204301071
858,13,25,19653,204.62580645161506
859,13,20,19673,207.7698924731194
860,13,19,19692,211.91397849462373
861,13,20,19712,215.05806451612807
862,13,22,19734,216.20215053763604
863,13,29,19763,210.34623655914038
864,13,30,19793,203.49032258064472
865,13,22,19815,204.6344086021527
866,13,23,19838,204.77849462365702
867,13,19,19857,208.92258064516136
868,13,26,19883,206.0666666666657
869,13,21,19904,208.21075268817367
870,13,19,19923,212.354838709678
871,13,22,19945,213.49892473118234
872,13,22,19967,214.64301075269032
873,13,13,19980,224.78709677419465
874,13,21,20001,226.931182795699
875,13,30,20031,220.07526881720332
876,13,24,20055,219.2193548387113
877,13,26,20081,216.36344086021563
878,13,17,20098,222.50752688171997
879,13,19,20117,226.65161290322794
880,13,23,20140,226.79569892473228
881,13,17,20157,232.9397849462366
882,13,26,20183,230.08387096774095
883,13,24,20207,229.22795698924892
884,13,16,20223,236.37204301075326
885,13,24,20247,235.5161290322576
886,13,21,20268,237.66021505376557
887,13,13,20281,247.8043010752699
888,13,21,20302,249.94838709677424
889,13,20,20322,253.09247311827858
890,13,28,20350,248.23655913978655
891,13,18,20368,253.3806451612909
892,13,25,20393,251.52473118279522
893,13,24,20417,250.6688172043032
894,13,22,20439,251.81290322580753
895,13,21,20460,253.95698924731187
896,13,19,20479,258.1010752688162
897,13,26,20505,255.24516129032418
898,13,21,20526,257.3892473118285
899,13,26,20552,254.53333333333285
900,13,25,20577,252.67741935484082
901,13,29,20606,246.82150537634516
902,13,21,20627,248.9655913978495
903,13,26,20653,246.10967741935383
904,13,23,20676,246.2537634408618
905,13,24,20700,245.39784946236614
906,13,32,20732,236.54193548387047
907,13,18,20750,241.68602150537845
908,13,28,20778,236.83010752688278
909,13,22,20800,237.97419354838712
910,13,22,20822,239.11827956989146
911,13,14,20836,248.26236559139943
912,13,19,20855,252.40645161290377
913,13,27,20882,248.5505376344081
914,13,24,20906,247.69462365591608
915,13,22,20928,248.8387096774204
916,13,15,20943,256.98279569892475
917,13,29,20972,251.12688172042908
918,13,25,20997,249.27096774193706
919,13,20,21017,252.4150537634414
920,13,22,21039,253.55913978494573
921,13,23,21062,253.7032258064537
922,13,19,21081,257.84731182795804
923,13,27,21108,253.99139784946237
924,13,23,21131,254.1354838709667
925,13,18,21149,259.2795698924747
926,13,20,21169,262.423655913979
927,13,19,21188,266.56774193548335
928,13,23,21211,266.7118279569913
929,13,25,21236,264.85591397849566
930,13,19,21255,269.0
931,13,26,21281,266.14408602150434
932,13,22,21303,267.2881720430123
933,13,25,21328,265.43225806451665
934,13,20,21348,268.576344086021
935,13,20,21368,271.72043010752895
936,13,14,21382,280.8645161290333
937,13,29,21411,275.0086021505376
938,13,18,21429,280.15268817204196
939,13,23,21452,280.29677419354994
940,13,28,21480,275.4408602150543
941,13,24,21504,274.5849462365586
942,13,26,21530,271.7290322580666
943,13,16,21546,278.8731182795709
944,13,20,21566,282.01720430107525
945,13,26,21592,279.1612903225796
946,13,18,21610,284.30537634408756
947,13,22,21632,285.4494623655919
948,13,24,21656,284.59354838709623
949,13,26,21682,281.7376344086042
950,13,25,21707,279.88172043010854
951,13,26,21733,277.0258064516129
952,13,21,21754,279.1698924731172
953,13,21,21775,281.3139784946252
954,13,22,21797,282.4580645161295
955,13,23,21820,282.60215053763386
956,13,26,21846,279.74623655914183
957,13,16,21862,286.89032258064617
958,13,19,21881,291.0344086021505
959,13,26,21907,288.17849462365484
960,13,22,21929,289.3225806451628
961,13,20,21949,292.46666666666715
962,13,20,21969,295.6107526881715
963,13,23,21992,295.75483870967946
964,13,29,22021,289.8989247311838
965,13,27,22048,286.04301075268813
966,13,30,22078,279.18709677419247
967,13,16,22094,286.33118279570044
968,13,28,22122,281.4752688172048
969,13,29,22151,275.6193548387091
970,13,25,22176,273.7634408602171
971,13,23,22199,273.9075268817214
972,13,27,22226,270.05161290322576
973,13,24,22250,269.1956989247301
974,13,23,22273,269.33978494623807
975,13,32,22305,260.4838709677424
976,13,24,22329,259.62795698924674
977,13,29,22358,253.77204301075471
978,13,21,22379,255.91612903225905
979,13,21,22400,258.0602150537634
980,13,31,22431,250.20430107526772
981,13,23,22454,250.3483870967757
982,13,29,22483,244.49247311828003
983,13,24,22507,243.63655913978437
984,13,23,22530,243.78064516129234
985,13,24,22554,242.92473118279668
986,13,27,22581,239.068817204301
987,13,27,22608,235.21290322580535
988,13,31,22639,227.35698924731332
989,13,26,22665,224.50107526881766
990,13,19,22684,228.645161290322
991,13,16,22700,235.78924731182997
992,13,20,22720,238.9333333333343
993,13,28,22748,234.07741935483864
994,13,26,22774,231.22150537634298
995,13,21,22795,233.36559139785095
996,13,29,22824,227.50967741935528
997,13,23,22847,227.65376344085962
998,13,17,22864,233.7978494623676
999,13,24,22888,232.94193548387193
1000,13,15,22903,241.08602150537627
